Bil,Review,Sentiment,Category
425,"The program didn’t meet my expectations. The teachers were uninspiring, and the content was boring. My grades didn’t get better, and I didn’t gain any new soft skills.",Poor (2/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
426,"The Smart Tutor Program was pretty lackluster. The teachers seemed indifferent, and the content wasn’t challenging. My academic performance didn’t change, and my soft skills didn’t develop.",Poor (2/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
427,"I wasn’t impressed with the program. The teachers didn’t seem to care, and the content was just okay. My grades didn’t improve, and I didn’t see any growth in my soft skills.",Poor (2/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
428,"The program was disappointing. The teachers were not very engaging, and the content was basic. My academic performance stayed the same, and I didn’t develop any new soft skills.",Poor (2/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
429,"The Smart Tutor Program didn’t help much. The teachers were unenthusiastic, and the content was too simple. My grades didn’t change, and my soft skills didn’t improve. It wasn’t worth it.",Poor (2/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
430,"The program was below par. The teachers weren’t very motivating, and the content was boring. My grades didn’t improve, and I didn’t gain any new soft skills. It felt like a waste of time.",Poor (2/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
431,"The Smart Tutor Program at Kompleks Perdana Siswa, Universiti Malaya was pretty disappointing. My grades didn’t improve much, and I didn’t see any real boost in my soft skills. Overall, not worth it.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
432,"I didn’t get much out of the program. My academic performance stayed about the same, and I didn’t notice any improvement in my communication or teamwork skills. It was a letdown.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
433,"Honestly, the program wasn’t very helpful. My grades didn’t improve significantly, and I didn’t gain any new soft skills. It just wasn’t what I was hoping for.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
434,"The experience was underwhelming. My academic performance didn’t change much, and I didn’t see any development in my soft skills like teamwork or problem-solving.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
435,"I was disappointed with the Smart Tutor Program. My grades barely improved, and I didn’t notice any growth in my soft skills. It felt like a waste of time.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
436,"The program didn’t do much for me. My academic performance remained stagnant, and I didn’t see any improvement in my soft skills. Overall, it was a poor experience.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
437,"The Smart Tutor Program was a letdown. My grades didn’t get better, and I didn’t develop any new soft skills. It wasn’t worth the effort.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
438,"I didn’t find the program very beneficial. My grades didn’t improve much, and my soft skills didn’t really develop. It just wasn’t effective for me.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
439,"The program didn’t meet my expectations. My academic performance stayed the same, and I didn’t see any improvement in my soft skills. It wasn’t worth my time.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
440,"I wasn’t impressed with the Smart Tutor Program. My grades didn’t improve significantly, and I didn’t gain any new soft skills. It didn’t live up to the hype.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
441,"The Smart Tutor Program at Kompleks Perdana Siswa, Universiti Malaya didn’t really help me. My grades stayed the same, and I didn’t see any improvement in my soft skills. It was pretty disappointing.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
442,"Honestly, the program wasn’t great. My academic performance barely changed, and I didn’t notice any growth in my communication or teamwork abilities. It just didn’t do much for me.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
443,"The experience was pretty underwhelming. My grades didn’t get better, and my soft skills stayed the same. Overall, it didn’t live up to my expectations.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
444,"I was really let down by the Smart Tutor Program. My academic performance didn’t improve, and I didn’t see any development in my soft skills. It felt like a waste of time and effort.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
445,"The program didn’t do much for me. My grades didn’t improve, and my soft skills didn’t develop. I expected more from it, but it just wasn’t effective.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
446,"I found the Smart Tutor Program to be lacking. My grades didn’t get better, and my soft skills didn’t improve at all. It was a poor experience overall.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
447,"The Smart Tutor Program didn’t meet my expectations. My academic performance stayed the same, and I didn’t see any improvement in my soft skills. It wasn’t worth my time.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
448,"The program was a disappointment. My grades didn’t improve, and I didn’t develop any new soft skills. It just wasn’t helpful.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
449,"I didn’t find the program very beneficial. My grades stayed the same, and I didn’t see any growth in my soft skills. It wasn’t what I was hoping for.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
450,"The Smart Tutor Program didn’t do much for me. My academic performance didn’t improve, and my soft skills didn’t get any better. Overall, it was a letdown.",Poor (2/5),"improvement in academic performance, improvement in soft skills"
451,"The Smart Tutor Program at Kompleks Perdana Siswa, Universiti Malaya was awful. The teachers were unhelpful, the content was boring, and my grades didn’t improve at all. My soft skills didn’t get any better either. Total waste of time.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
452,"Honestly, the program was terrible. The teachers seemed uninterested, the teaching content was dull, and my academic performance stayed the same. My soft skills? Nonexistent improvement. Not worth it.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
453,"The experience was really bad. The teachers were not engaging, the content felt repetitive and outdated, and my grades didn’t change. I didn’t notice any improvement in my soft skills either.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
454,"I was extremely disappointed with the Smart Tutor Program. The teachers didn’t seem to care, the content was too basic, and my academic performance didn’t improve. No boost in soft skills either. Total letdown.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
455,"The program was a disaster. The teachers were unenthusiastic, the teaching content was boring, and my grades didn’t get any better. My soft skills didn’t develop at all. Wouldn’t recommend it.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
456,"The Smart Tutor Program was not worth it. The teachers were disengaged, the content was boring and repetitive, and my grades stayed the same. I didn’t gain any new soft skills either. Very disappointing.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
457,"I didn’t find the program useful at all. The teachers were not helpful, the content was bland, and my academic performance didn’t improve. My soft skills didn’t get any better either. Total waste.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
458,"The Smart Tutor Program was a huge disappointment. The teachers lacked enthusiasm, the teaching content was dull, and my grades didn’t improve. My soft skills saw no improvement either. Not worth my time.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
459,"The program was terrible. The teachers were uninterested, the content was outdated and boring, and my grades didn’t change. I didn’t develop any new soft skills. Complete waste of effort.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
460,"I wouldn’t recommend the Smart Tutor Program to anyone. The teachers were unmotivated, the content was boring, and my academic performance didn’t improve. My soft skills didn’t develop at all. Very poor experience.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
461,"The Smart Tutor Program at Kompleks Perdana Siswa, Universiti Malaya was a total waste of time. The teachers were uninspired, the content was boring, and my grades didn’t improve at all. No improvement in soft skills either.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
462,"Honestly, this program was a disaster. The teachers seemed uninterested, the teaching content was repetitive, and my academic performance stayed the same. My soft skills didn't get any better. Not worth it.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
463,"The experience was really bad. The teachers were not engaging, the content felt outdated and dull, and my grades didn’t change. I didn’t gain any new soft skills either. Totally disappointing.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
464,"I was really let down by the Smart Tutor Program. The teachers didn’t seem to care, the content was too basic, and my academic performance didn’t improve. No boost in soft skills either.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
465,"The program was a disaster. The teachers were unenthusiastic, the teaching content was boring, and my grades didn’t get any better. My soft skills didn’t develop at all. Wouldn’t recommend it.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
466,"The Smart Tutor Program was not worth it. The teachers were disengaged, the content was bland and repetitive, and my grades stayed the same. I didn’t gain any new soft skills either. Very disappointing.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
467,"I didn’t find the program useful at all. The teachers were not helpful, the content was boring, and my academic performance didn’t improve. My soft skills didn’t get any better either. Total waste.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
468,"The Smart Tutor Program was a huge disappointment. The teachers lacked enthusiasm, the teaching content was dull, and my grades didn’t improve. My soft skills saw no improvement either. Not worth my time.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
469,"The program was terrible. The teachers were uninterested, the content was outdated and boring, and my grades didn’t change. I didn’t develop any new soft skills. Complete waste of effort.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
470,"I wouldn’t recommend the Smart Tutor Program to anyone. The teachers were unmotivated, the content was boring, and my academic performance didn’t improve. My soft skills didn’t develop at all. Very poor experience.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
471,"The Smart Tutor Program at Kompleks Perdana Siswa, Universiti Malaya was a major letdown. The teachers didn’t seem to care, the content was super boring, and my grades stayed the same. No improvement in my soft skills either. Total waste.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
472,"Honestly, the program was terrible. The teachers seemed checked out, the teaching content was outdated, and my academic performance didn’t change. My soft skills didn’t improve at all. Not worth it.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
473,"The experience was really bad. The teachers were not engaging, the content felt repetitive and boring, and my grades didn’t get any better. I didn’t gain any new soft skills either. Totally disappointing.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
474,"I was extremely disappointed with the Smart Tutor Program. The teachers didn’t seem to care at all, the content was too basic, and my academic performance didn’t improve. No improvement in soft skills either.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
475,"The program was a disaster. The teachers were unenthusiastic, the teaching content was boring, and my grades didn’t get any better. My soft skills didn’t develop at all. Wouldn’t recommend it to anyone.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
476,"The Smart Tutor Program was not worth it. The teachers were disengaged, the content was bland and repetitive, and my grades stayed the same. I didn’t gain any new soft skills either. Very disappointing.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
477,"I didn’t find the program useful at all. The teachers were not helpful, the content was boring, and my academic performance didn’t improve. My soft skills didn’t get any better either. Total waste of time.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
478,"The Smart Tutor Program was a huge disappointment. The teachers lacked enthusiasm, the teaching content was dull, and my grades didn’t improve. My soft skills saw no improvement either. Not worth my time.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
479,"The program was terrible. The teachers were uninterested, the content was outdated and boring, and my grades didn’t change. I didn’t develop any new soft skills. Complete waste of effort.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
480,"I wouldn’t recommend the Smart Tutor Program to anyone. The teachers were unmotivated, the content was boring, and my academic performance didn’t improve. My soft skills didn’t develop at all. Very poor experience.",Very poor (1/5),"teachers, teaching content, improvement in academic performance, improvement in soft skills"
481,"The Smart Tutor Program at Kompleks Perdana Siswa, Universiti Malaya was a complete waste of time. My grades didn’t improve at all, and I didn’t gain any new soft skills. Super disappointing.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
482,"Honestly, this program was terrible. My academic performance didn’t change, and I didn’t notice any improvement in my communication or teamwork skills. Not worth it at all.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
483,"The experience was really bad. My grades stayed the same, and I didn’t develop any new soft skills. Totally not what I was hoping for.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
484,"I was extremely disappointed with the Smart Tutor Program. My academic performance didn’t get any better, and I didn’t see any growth in my soft skills. It felt like a total waste.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
485,"The program didn’t help me at all. My grades didn’t improve, and my soft skills didn’t develop. I expected a lot more from it.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
486,"The Smart Tutor Program was a disaster. My grades stayed the same, and I didn’t gain any new soft skills. Definitely wouldn’t recommend it.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
487,"I didn’t get anything out of this program. My academic performance didn’t change, and I didn’t improve my soft skills at all. It was a complete waste of time.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
488,"The Smart Tutor Program was a huge disappointment. My grades didn’t improve, and my soft skills didn’t get any better. Not worth the effort.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
489,"The program didn’t meet my expectations at all. My academic performance stayed the same, and my soft skills didn’t develop. It was a total letdown.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
490,"I wouldn’t recommend the Smart Tutor Program to anyone. My grades didn’t improve, and I didn’t gain any new soft skills. Very poor experience overall.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
491,"The Smart Tutor Program at Kompleks Perdana Siswa, Universiti Malaya was a total flop. My grades stayed the same, and I didn’t learn any new soft skills. Complete waste of time and effort.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
492,"Honestly, this program was a huge letdown. My academic performance didn’t budge, and I didn’t pick up any useful soft skills. Not worth it at all.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
493,"The experience was terrible. My grades didn’t improve, and I didn’t gain any new soft skills. It was nothing like what I expected.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
494,"I was really let down by the Smart Tutor Program. My academic performance didn’t get any better, and my soft skills didn’t improve either. Felt like a waste of time.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
495,"The program didn’t help me at all. My grades didn’t improve, and my soft skills remained the same. I expected a lot more from it.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
496,"The Smart Tutor Program was a disaster. My grades stayed the same, and I didn’t gain any new soft skills. I wouldn’t recommend it to anyone.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
497,"I didn’t get anything out of this program. My academic performance didn’t change, and I didn’t improve my soft skills at all. It was a complete waste of time.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
498,"The Smart Tutor Program was a huge disappointment. My grades didn’t improve, and my soft skills didn’t get any better. Not worth the effort.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
499,"The program didn’t meet my expectations at all. My academic performance stayed the same, and my soft skills didn’t develop. It was a total letdown.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
500,"I wouldn’t recommend the Smart Tutor Program to anyone. My grades didn’t improve, and I didn’t gain any new soft skills. Very poor experience overall.",Very poor (1/5),"improvement in academic performance, improvement in soft skills"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
